Food id,Food label,Substitution id,Substitution label
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09167,"Loganberries, frozen"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09272,"Pineapple, frozen, chunks"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09302,"Raspberries, raw"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09050,"Blueberries, raw"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09048,"Blackberries, frozen, unsweetened"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09318,"Strawberries, frozen, unsweetened "
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09448,"Nance, canned, syrup"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09078,"Cranberries, raw"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09042,"Blackberries, raw"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09131,"Grapes, american type , raw"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09306,"Raspberries, frozen, red"
http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw",http://idea.rpi.edu/heals/kb/usda#09252,"Pears, raw"
http://idea.rpi.edu/heals/kb/usda#09328,"Maraschino cherries, canned, drained",http://idea.rpi.edu/heals/kb/usda#09448,"Nance, canned, syrup"
http://idea.rpi.edu/heals/kb/usda#09352,"Blueberries, canned, light syrup",http://idea.rpi.edu/heals/kb/usda#09448,"Nance, canned, syrup"
http://idea.rpi.edu/heals/kb/usda#09421,"Dates, medjool",http://idea.rpi.edu/heals/kb/usda#09299,"Raisins, seeded"
http://idea.rpi.edu/heals/kb/usda#09421,"Dates, medjool",http://idea.rpi.edu/heals/kb/usda#09008,"Apples, canned, sweetened"
http://idea.rpi.edu/heals/kb/usda#09421,"Dates, medjool",http://idea.rpi.edu/heals/kb/usda#09021,"Apricots, raw"
http://idea.rpi.edu/heals/kb/usda#09421,"Dates, medjool",http://idea.rpi.edu/heals/kb/usda#09085,"Currants, zante, dried"
http://idea.rpi.edu/heals/kb/usda#09423,Prune puree,http://idea.rpi.edu/heals/kb/usda#09019,"Applesauce, canned, unsweetened"
http://idea.rpi.edu/heals/kb/usda#09442,"Pomegranate juice, bottled",http://idea.rpi.edu/heals/kb/usda#09016,"Apple juice, canned or bottled, unsweetened"
http://idea.rpi.edu/heals/kb/usda#09442,"Pomegranate juice, bottled",http://idea.rpi.edu/heals/kb/usda#09229,"Papaya nectar, canned"
http://idea.rpi.edu/heals/kb/usda#09442,"Pomegranate juice, bottled",http://idea.rpi.edu/heals/kb/usda#09251,"Peach nectar, canned, with sucralose"
http://idea.rpi.edu/heals/kb/usda#09444,"Juice, apple, grape and pear blend",http://idea.rpi.edu/heals/kb/usda#09017,"Apple juice, frozen concentrate, unsweetened"
http://idea.rpi.edu/heals/kb/usda#09448,"Nance, canned, syrup",http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw"
http://idea.rpi.edu/heals/kb/usda#09448,"Nance, canned, syrup",http://idea.rpi.edu/heals/kb/usda#09079,"Cranberries, dried, sweetened "
http://idea.rpi.edu/heals/kb/usda#09448,"Nance, canned, syrup",http://idea.rpi.edu/heals/kb/usda#09299,"Raisins, seeded"
http://idea.rpi.edu/heals/kb/usda#09451,Horned melon,http://idea.rpi.edu/heals/kb/usda#09316,"Strawberries, raw"
http://idea.rpi.edu/heals/kb/usda#09451,Horned melon,http://idea.rpi.edu/heals/kb/usda#09272,"Pineapple, frozen, chunks"
http://idea.rpi.edu/heals/kb/usda#10165,"Pork, cured, salt pork",http://idea.rpi.edu/heals/kb/usda#10864,"Pork, bacon, rendered fat"
http://idea.rpi.edu/heals/kb/usda#10165,"Pork, cured, salt pork",http://idea.rpi.edu/heals/kb/usda#07030,"Ham, minced"
http://idea.rpi.edu/heals/kb/usda#10219,"Pork, fresh, ground",http://idea.rpi.edu/heals/kb/usda#05305,"Turkey, Ground, raw"
http://idea.rpi.edu/heals/kb/usda#10219,"Pork, fresh, ground",http://idea.rpi.edu/heals/kb/usda#07004,"Sausage, Berliner, pork"
http://idea.rpi.edu/heals/kb/usda#10219,"Pork, fresh, ground",http://idea.rpi.edu/heals/kb/usda#13047,"Beef, grass-fed, ground"
http://idea.rpi.edu/heals/kb/usda#10852,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",http://idea.rpi.edu/heals/kb/usda#17011,"Lamb, leg, whole "
http://idea.rpi.edu/heals/kb/usda#10852,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",http://idea.rpi.edu/heals/kb/usda#10962,"Pork, Leg sirloin tip roast, boneless"
http://idea.rpi.edu/heals/kb/usda#10864,"Pork, bacon, rendered fat",http://idea.rpi.edu/heals/kb/usda#04542,"Fat, chicken"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11418,"Pumpkin leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11086,"Beet greens, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11587,"Vinespinach, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11022,"Balsam-pear, leafy tips, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11505,"Sweet potato leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11739,"Broccoli, leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11597,"Winged bean leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11244,"Lambsquarters, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11613,"Borage, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11616,"Dock, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11005,"Arrowhead, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11520,"Taro leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw"
http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw",http://idea.rpi.edu/heals/kb/usda#11274,"Mustard spinach, raw"
http://idea.rpi.edu/heals/kb/usda#11011,"Asparagus, raw",http://idea.rpi.edu/heals/kb/usda#11124,"Carrots, raw"
http://idea.rpi.edu/heals/kb/usda#11011,"Asparagus, raw",http://idea.rpi.edu/heals/kb/usda#11143,"Celery, raw"
http://idea.rpi.edu/heals/kb/usda#11026,"Bamboo shoots, raw",http://idea.rpi.edu/heals/kb/usda#11028,"Bamboo shoots, canned, drained solids"
http://idea.rpi.edu/heals/kb/usda#11026,"Bamboo shoots, raw",http://idea.rpi.edu/heals/kb/usda#11522,"Taro shoots, raw"
http://idea.rpi.edu/heals/kb/usda#11026,"Bamboo shoots, raw",http://idea.rpi.edu/heals/kb/usda#11350,"Pokeberry shoots, raw"
http://idea.rpi.edu/heals/kb/usda#11026,"Bamboo shoots, raw",http://idea.rpi.edu/heals/kb/usda#11027,"Bamboo shoots, cooked, boiled"
http://idea.rpi.edu/heals/kb/usda#11026,"Bamboo shoots, raw",http://idea.rpi.edu/heals/kb/usda#11005,"Arrowhead, raw"
http://idea.rpi.edu/heals/kb/usda#11026,"Bamboo shoots, raw",http://idea.rpi.edu/heals/kb/usda#11518,"Taro, raw"
http://idea.rpi.edu/heals/kb/usda#11031,"Lima beans, immature seeds, raw",http://idea.rpi.edu/heals/kb/usda#11050,"Beans, shellie, canned"
http://idea.rpi.edu/heals/kb/usda#11031,"Lima beans, immature seeds, raw",http://idea.rpi.edu/heals/kb/usda#16146,"Beans, pinto, canned"
http://idea.rpi.edu/heals/kb/usda#11031,"Lima beans, immature seeds, raw",http://idea.rpi.edu/heals/kb/usda#11300,"Peas, edible-podded, raw"
http://idea.rpi.edu/heals/kb/usda#11046,"Beans, navy, mature seeds",http://idea.rpi.edu/heals/kb/usda#16146,"Beans, pinto, canned"
http://idea.rpi.edu/heals/kb/usda#11046,"Beans, navy, mature seeds",http://idea.rpi.edu/heals/kb/usda#11300,"Peas, edible-podded, raw"
http://idea.rpi.edu/heals/kb/usda#11050,"Beans, shellie, canned",http://idea.rpi.edu/heals/kb/usda#11300,"Peas, edible-podded, raw"
http://idea.rpi.edu/heals/kb/usda#11050,"Beans, shellie, canned",http://idea.rpi.edu/heals/kb/usda#16146,"Beans, pinto, canned"
http://idea.rpi.edu/heals/kb/usda#11050,"Beans, shellie, canned",http://idea.rpi.edu/heals/kb/usda#11211,"Edamame, frozen, unprepared"
http://idea.rpi.edu/heals/kb/usda#11050,"Beans, shellie, canned",http://idea.rpi.edu/heals/kb/usda#16014,"Beans, black, mature seeds"
http://idea.rpi.edu/heals/kb/usda#11052,"Beans, snap, green",http://idea.rpi.edu/heals/kb/usda#11304,"Peas, green, raw"
http://idea.rpi.edu/heals/kb/usda#11052,"Beans, snap, green",http://idea.rpi.edu/heals/kb/usda#11300,"Peas, edible-podded, raw"
http://idea.rpi.edu/heals/kb/usda#11052,"Beans, snap, green",http://idea.rpi.edu/heals/kb/usda#16032,"Beans, kidney, red"
http://idea.rpi.edu/heals/kb/usda#11086,"Beet greens, raw",http://idea.rpi.edu/heals/kb/usda#11457,"Spinach, raw"
http://idea.rpi.edu/heals/kb/usda#11086,"Beet greens, raw",http://idea.rpi.edu/heals/kb/usda#11463,"Spinach, frozen, chopped or leaf"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11135,"Cauliflower, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11270,"Mustard greens, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11965,"Cauliflower, green, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw"
http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw",http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11959,"Arugula, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11965,"Cauliflower, green, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw"
http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw",http://idea.rpi.edu/heals/kb/usda#11270,"Mustard greens, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11439,"Sauerkraut, canned, solids and liquids"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11965,"Cauliflower, green, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11270,"Mustard greens, raw"
http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw",http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11965,"Cauliflower, green, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11270,"Mustard greens, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw"
http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw",http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11270,"Mustard greens, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11965,"Cauliflower, green, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw"
http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw",http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw"
http://idea.rpi.edu/heals/kb/usda#11124,"Carrots, raw",http://idea.rpi.edu/heals/kb/usda#11758,"Carrots, canned, no salt added"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11258,"Mountain yam, hawaii, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11254,"Lotus root, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11588,"Waterchestnuts, chinese"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11154,"Chicory roots, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11601,"Yam, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11298,"Parsnips, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11104,"Burdock root, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11518,"Taro, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11437,"Salsify, raw"
http://idea.rpi.edu/heals/kb/usda#11134,"Cassava, raw",http://idea.rpi.edu/heals/kb/usda#11507,"Sweet potato, raw, unprepared "
http://idea.rpi.edu/heals/kb/usda#11135,"Cauliflower, raw",http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw"
http://idea.rpi.edu/heals/kb/usda#11135,"Cauliflower, raw",http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw"
http://idea.rpi.edu/heals/kb/usda#11143,"Celery, raw",http://idea.rpi.edu/heals/kb/usda#02007,"Spices, celery seed"
http://idea.rpi.edu/heals/kb/usda#11143,"Celery, raw",http://idea.rpi.edu/heals/kb/usda#11011,"Asparagus, raw"
http://idea.rpi.edu/heals/kb/usda#11143,"Celery, raw",http://idea.rpi.edu/heals/kb/usda#11298,"Parsnips, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11145,"Celtuce, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11222,"Drumstick leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11233,"Kale, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11457,"Spinach, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11463,"Spinach, frozen, chopped or leaf"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11597,"Winged bean leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11520,"Taro leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11613,"Borage, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11587,"Vinespinach, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11418,"Pumpkin leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11151,"Chicory, witloof, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11505,"Sweet potato leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw",http://idea.rpi.edu/heals/kb/usda#11568,"Turnip greens, raw"
http://idea.rpi.edu/heals/kb/usda#11149,"Chayote, fruit, raw",http://idea.rpi.edu/heals/kb/usda#11205,"Cucumber, with peel, raw"
http://idea.rpi.edu/heals/kb/usda#11149,"Chayote, fruit, raw",http://idea.rpi.edu/heals/kb/usda#11150,"Chayote, fruit, cooked"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11292,"Onions, young green, tops only"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#02066,"Spearmint, dried"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11152,"Chicory greens, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11282,"Onions, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11615,"Chives, freeze-dried"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11216,"Ginger root, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11086,"Beet greens, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#02026,"Spices, onion powder"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#02012,"Spices, coriander leaf, dried"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11568,"Turnip greens, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11291,"Onions, spring or scallions, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11616,"Dock, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11161,"Collards, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11244,"Lambsquarters, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11222,"Drumstick leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11156,"Chives, raw",http://idea.rpi.edu/heals/kb/usda#11165,"Coriander leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11098,"Brussels sprouts, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11116,"Cabbage, chinese, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11090,"Broccoli, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11233,"Kale, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11270,"Mustard greens, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11112,"Cabbage, red, raw"
http://idea.rpi.edu/heals/kb/usda#11203,"Cress, garden, raw",http://idea.rpi.edu/heals/kb/usda#11109,"Cabbage, raw"
http://idea.rpi.edu/heals/kb/usda#11209,"Eggplant, raw",http://idea.rpi.edu/heals/kb/usda#11210,"Eggplant, cooked, boiled"
http://idea.rpi.edu/heals/kb/usda#11211,"Edamame, frozen, unprepared",http://idea.rpi.edu/heals/kb/usda#11312,"Peas, green, frozen"
http://idea.rpi.edu/heals/kb/usda#11211,"Edamame, frozen, unprepared",http://idea.rpi.edu/heals/kb/usda#11300,"Peas, edible-podded, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11152,"Chicory greens, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11274,"Mustard spinach, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11505,"Sweet potato leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11145,"Celtuce, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11003,"Amaranth leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11147,"Chard, swiss, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11086,"Beet greens, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11418,"Pumpkin leaves, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11161,"Collards, raw"
http://idea.rpi.edu/heals/kb/usda#11213,"Endive, raw",http://idea.rpi.edu/heals/kb/usda#11151,"Chicory, witloof, raw"
http://idea.rpi.edu/heals/kb/usda#11238,"Mushrooms, shiitake, raw",http://idea.rpi.edu/heals/kb/usda#11989,"Mushrooms, straw, canned"
http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",http://idea.rpi.edu/heals/kb/usda#11564,"Turnips, raw"
http://idea.rpi.edu/heals/kb/usda#11241,"Kohlrabi, raw",http://idea.rpi.edu/heals/kb/usda#11435,"Rutabagas, raw"
http://idea.rpi.edu/heals/kb/usda#11246,"Leeks, raw",http://idea.rpi.edu/heals/kb/usda#11291,"Onions, spring or scallions, raw"
http://idea.rpi.edu/heals/kb/usda#11246,"Leeks, raw",http://idea.rpi.edu/heals/kb/usda#11292,"Onions, young green, tops only"
http://idea.rpi.edu/heals/kb/usda#11246,"Leeks, raw",http://idea.rpi.edu/heals/kb/usda#11282,"Onions, raw"
http://idea.rpi.edu/heals/kb/usda#11250,"Lettuce, butterhead , raw",http://idea.rpi.edu/heals/kb/usda#11122,"Cardoon, raw"
http://idea.rpi.edu/heals/kb/usda#11250,"Lettuce, butterhead , raw",http://idea.rpi.edu/heals/kb/usda#11106,"Butterbur, raw"
http://idea.rpi.edu/heals/kb/usda#11250,"Lettuce, butterhead , raw",http://idea.rpi.edu/heals/kb/usda#11253,"Lettuce, green leaf, raw"
http://idea.rpi.edu/heals/kb/usda#11250,"Lettuce, butterhead , raw",http://idea.rpi.edu/heals/kb/usda#11145,"Celtuce, raw"
http://idea.rpi.edu/heals/kb/usda#11250,"Lettuce, butterhead , raw",http://idea.rpi.edu/heals/kb/usda#11959,"Arugula, raw"
http://idea.rpi.edu/heals/kb/usda#11250,"Lettuce, butterhead , raw",http://idea.rpi.edu/heals/kb/usda#11457,"Spinach, raw"
